,A,C,K,Y,I
961,183977648.31191796,518730674.15192187,294758228.93353504,211921649.55238852,-306809024.5995333
962,187657201.27815634,529026773.7584699,300653393.5290782,216160082.54707548,-312866691.2113944
963,191410345.30371946,540417837.2725964,306666461.42298895,220483284.20304888,-319934553.0695475
964,195238552.20979387,550918457.6304909,312799790.6684845,224892949.89078432,-326025507.7397066
965,199143323.25398973,562736685.2325737,319055786.50604415,229390808.8938175,-333345876.3387562
966,203126189.71906954,574552650.2259227,325436902.25529736,233978625.07582054,-340574025.15010214
967,207188713.51345092,586578951.7206182,331945640.32049495,238658197.58167055,-347920754.1389477
968,211332487.78371996,598358658.3493577,338584553.14613277,243431361.53745124,-354927296.81190646
969,215559137.53939435,610223102.8042991,345356244.22988355,248299988.77269268,-361923114.03160644
970,219870320.29018226,621950864.1794481,352263369.13513625,253265988.55260164,-368684875.6268465
971,224267726.69598588,632170525.1714903,359308636.5364608,258331308.3276702,-373839216.8438201
972,228753081.2299056,641659959.8963821,366494809.29028183,263497934.49920434,-378162025.39717776
973,233328142.85450375,650678020.4720252,373824705.50111735,268767893.1945871,-381910127.27743804
974,237994705.7115938,660350366.9058509,381301199.6391992,274143251.064531,-386207115.84131986
975,242754599.8258257,671005917.9869616,388927223.65965897,279626116.09179103,-391379801.89517057
976,247609691.82234222,681563719.5269336,396705768.15709573,285218638.41885597,-396345081.1080776
977,252561885.65878907,692938152.049583,404639883.5464642,290923011.1928899,-402015140.856693
978,257613123.37196484,705220589.4907657,412732681.2426639,296741471.4221983,-408479118.0685674
979,262765385.83940414,717378972.3624872,420987334.8898203,302676300.8554528,-414702671.5070344
980,268020693.55619225,726478083.4957498,429407081.6054034,308729826.87639827,-417748256.61935157
981,273381107.42731607,736006226.0532832,437995223.2659607,314904423.4200625,-421101802.63322073
982,278848729.5758624,747975403.0274466,446755127.7624522,321202511.8951873,-426772891.1322593
983,284425704.1673797,759498751.3041625,455690230.34065545,327626562.13804203,-431872189.16612047
984,290114218.25072724,772459247.3295276,464804034.97428024,334179093.3865859,-438280153.9429417
985,295916502.6157418,784697411.1892694,474100115.69529617,340862675.2589615,-443834735.9303079
986,301834832.66805667,796296503.730571,483582118.0321088,347679928.76908153,-448616574.9614895
987,307871529.3214178,811522882.5142105,493253760.42322624,354633527.35103637,-456889355.1631741
988,314028959.90784615,826961388.6654769,503118835.6522582,361726197.9024933,-465235190.7629836
989,320309539.1060031,841226326.7598906,513181212.38391507,368960721.8645575,-472265604.89533305
990,326715729.88812315,857716809.0370833,523444836.6569987,376339936.30732834,-481376872.7297549
991,333250044.4858856,875064296.5296582,533913733.4109999,383866735.0379745,-491197561.4916837
992,339915045.3756033,893418183.4505137,544592008.0995961,391544069.74312896,-501874113.70738477
993,346713346.2831154,908836028.6243454,555483848.2757918,399374951.14105517,-509461077.48329026
994,353647613.2087777,924044641.4009254,566593525.2631736,407362450.1685925,-516682191.2323329
995,360720565.47295326,939782995.5455184,577925395.791778,415509699.1769988,-524273296.3685196
996,367934976.78241235,955637468.8248597,589483903.7300283,423819893.16537344,-531817575.6594863
997,375293676.31806064,970037432.9082288,601273581.8251523,432296291.03310764,-537741141.8751211
998,382799549.8444218,984272269.2135357,613299053.4856622,440942216.8589478,-543330052.3545878
999,390455540.84131026,1001715701.7818531,625565034.5838748,449761061.20227385,-551954640.5795792
1000,398264651.6581365,1018826583.5561384,638076335.2963604,458756282.4308074,-560070301.1253309
1001,406229944.6912992,1037644046.2328671,650837862.0261664,467931408.08457386,-569712638.1482933
1002,414354543.5851252,1059931515.4152435,663854619.2910638,477290036.2515227,-582641479.1637208
1003,422641634.4568277,1082326526.5680554,677131711.6941086,486835836.9802681,-595490689.5877873
1004,431094467.14596426,1104840892.0900226,690674345.9456257,496572553.72367704,-608268338.3663455
1005,439716356.4888836,1130300956.3526115,704487832.885636,506504004.80270123,-623796951.5499103
1006,448510683.6186613,1158778839.271334,718577589.5620794,516634084.9027954,-642144754.3685386
1007,457480897.2910345,1189215667.3599768,732949141.3686366,526966766.6041547,-662248900.7558221
1008,466630515.2368552,1217264709.42697,747608124.2058228,537506101.9383545,-679758607.4886155
1009,475963125.5415923,1247015498.9344852,762560286.7068434,548256223.9807676,-698759274.9537176
1010,485482388.0524242,1277811690.0277076,777811492.4563694,559221348.4637022,-718590341.5640054
1011,495192035.8134726,1309694642.737209,793367722.3207159,570405775.4362589,-739288867.3009502
1012,505095876.5297421,1346503702.079532,809235076.7856766,581813890.9489844,-764689811.1305475
1013,515197794.06033695,1381282789.5067909,825419778.3303198,593450168.7698901,-787832620.7369008
1014,525501749.9415437,1421476055.7495499,841928173.9149808,605319172.1491821,-816156883.6003678
1015,536011784.9403746,1457529772.6246827,858766737.3997309,617425555.5935571,-840104217.0311255
1016,546732020.6391821,1490945848.6510873,875942072.1596649,629774066.7080035,-861171781.9430838
1017,557666661.0519657,1525080967.682981,893460913.620266,642369548.0459181,-882711419.6370629
1018,568819994.2730051,1558841235.9162898,911330131.90929,655216939.010421,-903624296.9058688
1019,580196394.1584651,1594606796.7556286,929556734.5668106,668321277.7947998,-926285518.9608288
1020,591800322.0416346,1633365604.741819,948147869.277379,681687703.3548441,-951677901.3869748
1021,603636328.4824672,1669333987.592634,967110826.6764332,695321457.4248542,-974012530.1677798
1022,615709055.0521165,1705333804.0939293,986453043.2280713,709227886.5772573,-996105917.516672
1023,628023236.1531589,1742676379.6970875,1006182104.1121964,723412444.3130221,-1019263935.3840654
1024,640583700.8762221,1776167908.6623492,1026305746.2100506,737880693.2026497,-1038287215.4596995
1025,653395374.8937465,1809658637.0513642,1046831861.155417,752638307.0712676,-1057020329.9800966
1026,666463282.3916215,1843856917.627311,1067768498.4005345,767691073.2174402,-1076165844.4098706
1027,679792548.039454,1880107395.2921748,1089123868.3913634,783044894.6867107,-1097062500.605464
1028,693388399.0002431,1915645960.029155,1110906345.7793696,798705792.5847974,-1116940167.4443576
1029,707256166.9802479,1956166114.7562037,1133124472.7195444,814679908.4417965,-1141486206.314407
1030,721401290.3198528,1997056378.4586053,1155786962.1931934,830973506.6147863,-1166082871.8438191
1031,735829316.1262499,2037893909.1212392,1178902701.4563408,847592976.7512413,-1190300932.369998
1032,750545902.4487749,2073286477.7184596,1202480755.5020387,864544836.2898405,-1208741641.4286191
1033,765556820.4977504,2105843337.9270358,1226530370.6334996,881835733.0202572,-1224007604.9067786
1034,780867956.9077054,2136933998.3086662,1251060978.0701098,899472447.6858261,-1237461550.6228402
1035,796485316.0458596,2163144267.2467885,1276082197.6544173,917461896.6444832,-1245682370.6023054
1036,812415022.3667768,2188566945.4847803,1301603841.635276,935811134.5833627,-1252755810.9014177
1037,828663322.8141123,2211427293.599586,1327635918.4951494,954527357.2808897,-1256899936.3186963
1038,845236589.2703946,2221530376.456118,1354188636.887777,973617904.431409,-1247912472.0247092
1039,862141321.0558026,2237183585.359816,1381272409.6643536,993090262.5284106,-1244093322.8314056
1040,879384147.4769186,2259531593.2816205,1408897857.8941724,1012952067.7868583,-1246579525.4947622
1041,896971830.4264569,2284884574.02853,1437075815.0832124,1033211109.1493155,-1251673464.8792148
1042,914911267.0349861,2311916988.7499714,1465817331.4138162,1053875331.3385439,-1258041657.4114275
1043,933209492.3756859,2340043420.5680666,1495133678.0698972,1074952837.971312,-1265090582.5967546
1044,951873682.2231996,2358944806.3193045,1525036351.6531801,1096451894.7354586,-1262492911.5838459
1045,970911155.8676636,2379094617.337382,1555537078.71773,1118380932.636959,-1260713684.7004228
1046,990329378.985017,2394153074.215756,1586647820.3195724,1140748551.2956274,-1253404522.9201286
1047,1010135966.5647173,2406486820.847902,1618380776.75676,1163563522.3281822,-1242923298.5197196
1048,1030338685.8960116,2414238979.1081514,1650748392.3226998,1186834792.78139,-1227404186.3267615
1049,1050945459.6139319,2424421195.9634624,1683763360.2052531,1210571488.6448042,-1213849707.318658
1050,1071964368.8062105,2448847534.7809143,1717438627.4500637,1234782918.42648,-1214064616.3544343
1051,1093403656.1823347,2472450525.790886,1751787400.02572,1259478576.800759,-1212971948.9901268
1052,1115271729.3059814,2504065813.6299706,1786823148.057525,1284668148.343523,-1219397665.2864475
1053,1137577163.892101,2539178144.5871124,1822559611.0442,1310361511.3158991,-1228816633.2712133
1054,1160328707.169943,2583275938.34132,1859010803.291772,1336568741.5479734,-1246707196.7933466
1055,1183535281.313342,2634459902.363379,1896191019.3796732,1363300116.3836923,-1271159785.9796867
1056,1207205986.9396088,2677310512.8377557,1934114839.7795177,1390566118.7140086,-1286744394.123747
1057,1231350106.6784012,2727099359.920897,1972797136.5981004,1418377441.093248,-1308721918.827649
1058,1255977108.811969,2780900249.974824,2012253079.349153,1446744989.9192305,-1334155260.0555935
1059,1281096650.9882085,2829601609.3168044,2052498140.9499888,1475679889.7206032,-1353921719.5962012
1060,1306718584.0079727,2881749798.694834,2093548103.788886,1505193487.5193067,-1376556311.1755276
1061,1332852955.6881323,2927132565.282041,2135419065.8792083,1535297357.27283,-1391835208.009211
1062,1359510014.801895,2974958125.589244,2178127447.218008,1566003304.4228628,-1408954821.1663811
1063,1386700215.0979328,3030770909.072993,2221689996.185124,1597323370.5162282,-1433447538.5567646
1064,1414434219.3998916,3089223025.4161663,2266123796.126745,1629269837.9304178,-1459953187.4857485
1065,1442722903.7878895,3141698729.760721,2311446272.0632105,1661855234.692031,-1479843495.0686903
1066,1471577361.8636472,3193732551.3199444,2357675197.5230007,1695092339.3898673,-1498640211.930077
1067,1501008909.1009202,3249324886.138519,2404828701.4939017,1728994186.1820736,-1520330699.9564452
1068,1531029087.2829385,3311450175.146675,2452925275.5443482,1763574069.9101512,-1547876105.2365239
1069,1561649669.0285974,3376194922.0509973,2501983781.072459,1798845551.3120694,-1577349370.7389278
1070,1592882662.4091694,3439891271.1270475,2552023456.7093205,1834822462.3416355,-1605068808.785412
1071,1624740315.6573527,3501295724.0049644,2603063925.8592033,1871518911.5918536,-1629776812.4131107
1072,1657235121.9704998,3567435742.998879,2655125204.3955874,1908949289.8278317,-1658486453.1710472
1073,1690379824.40991,3646329331.1922317,2708227708.504248,1947128275.6288636,-1699201055.563368
1074,1724187420.898108,3731555945.552692,2762392262.689409,1986070841.1446924,-1745485104.4079995
1075,1758671169.3160703,3813480510.5658445,2817640107.953807,2025792257.969875,-1787688252.5959694
1076,1793844592.7023916,3906030685.608341,2873992910.1295056,2066308103.1328578,-1839722582.4754834
1077,1829721484.5564396,3999251270.218271,2931472768.343136,2107634265.1978967,-1891617005.020374
1078,1866315914.2475684,4105563943.1961327,2990102223.725294,2149786950.5051537,-1955776992.690979
1079,1903642232.5325198,4212749916.8628073,3049904268.208583,2192782689.517151,-2019967227.3456564
1080,1941715077.1831703,4330432130.464414,3110902353.58492,2236638343.310118,-2093793787.1542954
1081,1980549378.7268336,4447053164.815327,3173120400.663656,2281371110.177838,-2165682054.637489
1082,2020160366.3013704,4564011539.517185,3236582808.685583,2326998532.3832617,-2237013007.1339235
1083,2060563573.6273978,4695446338.556569,3301314464.8724847,2373538503.0337715,-2321907835.5227976
1084,2101774845.0999458,4816921333.181881,3367340754.1742077,2421009273.095369,-2395912060.086512
1085,2143810342.0019448,4942376321.80039,3434687569.2688155,2469429458.5596757,-2472946863.2407146
1086,2186686548.841984,5064099055.763869,3503381320.6633377,2518818047.732842,-2545281008.0310273
1087,2230420279.8188233,5190508516.875211,3573448947.0894065,2569194408.69026,-2621314108.184951
1088,2275028685.4151998,5320015145.649937,3644917926.0433364,2620578296.866684,-2699436848.7832527
1089,2320529259.123504,5475490681.962113,3717816284.581614,2672989862.807773,-2802500819.1543403
1090,2366939844.305974,5636748805.93589,3792172610.2815814,2726449660.0657268,-2910299145.8701634
1091,2414278641.192094,5786727667.813158,3868016062.4918103,2780978653.268033,-3005749014.545125
1092,2462564214.0159354,5934207519.2399,3945376383.751356,2836598226.335488,-3097609292.904412
1093,2511815498.296254,6092105334.708022,4024283911.4400563,2893330190.865146,-3198775143.842876
1094,2562051808.2621794,6248517145.940556,4104769589.6790314,2951196794.684644,-3297320351.2559114
1095,2613292844.427423,6415908695.659547,4186864981.4863243,3010220730.5812945,-3405687965.0782523
1096,2665558701.3159714,6602806715.087485,4270602281.1302266,3070425145.195978,-3532381569.891507
1097,2718869875.342291,6804715092.034121,4356014326.76371,3131833648.102244,-3672881443.9318767
1098,2773247272.849137,6994467877.535568,4443134613.303614,3194470321.065287,-3799997556.470281
1099,2828712218.30612,7178948912.418313,4531997305.578647,3258359727.4885263,-3920589184.9297867
1100,2885286462.672242,7367216443.561608,4622637251.702491,3323526922.0409436,-4043689521.5206647
